# writen by enter_sheer.m on 30-Oct-2012
# input file /home/mroughan/Classes/Variational_Methods/2012/Matlab/Catenary/ctesiphon.jpg
# x y (in local image co-ordinates)
750.051962 264.411426 1
774.171439 236.401711 1
798.290915 212.282234 1
827.078678 186.606662 1
859.756679 165.599375 1
897.881014 153.150613 1
932.115110 151.594518 1
970.239444 160.931089 1
1005.251588 178.826185 1
1037.929589 200.611519 1
1066.717352 223.174901 1
1086.946591 241.069996 1
1103.285591 265.189473 3
